0.149689	0
0.0779114	0
0.00436401	0
-0.0519409	0
-0.0562439	0
-0.0702515	0
-0.0923462	0
-0.116058	0
-0.139038	0
-0.143341	0
-0.152283	0
-0.146149	0
-0.122894	0
-0.117584	0
-0.129608	0
-0.152313	0
-0.146332	0
-0.081543	0
-0.01474	0
0.0201416	0
0.0131226	0
-0.000518799	0
0.0329895	0
0.0679016	0
0.0881653	0
0.0861816	0
0.0719604	0
0.0864563	0
0.108337	0
0.121979	0
0.115723	0
0.0830383	0
0.0552673	0
0.0370789	0
0.0253296	0
0.0211487	0
0.00732422	0
-0.0154419	0
-0.0526123	0
-0.113647	0
-0.17627	0
-0.221436	0
-0.228851	0
-0.223938	0
-0.23938	0
-0.256805	0
-0.23349	0
-0.149231	0
-0.0813599	0
-0.065094	0
-0.0752869	0
-0.0692444	0
-0.032196	0
0.0148315	0
0.067749	0
0.117126	0
0.151703	0
0.18811	0
0.234009	0
0.258148	0
0.262238	0
0.240601	0
0.216858	0
0.201691	0
0.177826	0
0.177643	0
0.182007	0
0.176147	0
0.139618	0
0.0733337	0
0.0134277	0
-0.0264282	0
-0.0514832	0
-0.0696106	0
-0.0986023	0
-0.126617	0
-0.138519	0
-0.143585	0
-0.141327	0
-0.138947	0
-0.119568	0
-0.101685	0
-0.129242	0
-0.17215	0
-0.16983	0
-0.0883484	0
-0.000244141	0
0.0290222	0
0.0103149	0
-0.00192261	0
0.0276794	0
0.0650635	0
0.0822144	0
0.0808105	0
0.0769958	0
0.0864258	0
0.106964	0
0.11557	0
0.109161	0
0.0848389	0
0.0619812	0
0.0396729	0
0.0109253	0
-0.0043335	0
-0.00558472	0
-0.00973511	0
-0.0427551	0
-0.117371	0
-0.194489	0
-0.230957	0
-0.221985	0
-0.209808	0
-0.23941	0
-0.261475	0
-0.202667	0
-0.106598	0
-0.0430603	0
-0.0464478	0
-0.0774231	0
-0.0646667	0
-0.0435486	0
0.0112305	0
0.0829773	0
0.130585	0
